date,location,latitude,longitude,rainfall_mm,temperature_c,humidity_percent,wind_speed_mps,pressure_kpa
2025-08-23,Jhalawar,24.5967,76.1647,29.27,25.55,93.1,4.77,96.09
2025-08-24,Jhalawar,24.5967,76.1647,4.75,25.81,91.45,4.46,96.17
2025-08-25,Jhalawar,24.5967,76.1647,1.6,26.22,88.77,4.33,96.2
2025-08-26,Jhalawar,24.5967,76.1647,7.47,26.8,88.68,2.36,96.37
2025-08-27,Jhalawar,24.5967,76.1647,11.09,27.41,89.03,1.92,96.35
2025-08-28,Jhalawar,24.5967,76.1647,2.48,28.18,84.05,1.09,96.27
2025-08-29,Jhalawar,24.5967,76.1647,3.43,28.21,84.45,1.08,96.31
2025-08-30,Jhalawar,24.5967,76.1647,4.71,28.39,86.64,0.9,96.41
2025-08-31,Jhalawar,24.5967,76.1647,8.29,26.51,94.74,2.81,96.29
2025-09-01,Jhalawar,24.5967,76.1647,13.81,26.72,87.79,2.76,96.18
2025-09-02,Jhalawar,24.5967,76.1647,4.08,26.53,87.51,1.83,96.25
2025-09-03,Jhalawar,24.5967,76.1647,30.23,25.81,92.48,2.17,96.28
2025-09-04,Jhalawar,24.5967,76.1647,11.63,26.6,90.45,2.44,96.19
2025-09-05,Jhalawar,24.5967,76.1647,6.88,26.54,90.62,1.36,96.22
2025-09-06,Jhalawar,24.5967,76.1647,9.3,26.17,91.88,3.14,96.32
2025-09-07,Jhalawar,24.5967,76.1647,0.67,26.14,87.66,2.74,96.54
2025-09-08,Jhalawar,24.5967,76.1647,0.03,25.81,85.99,2.15,96.7
2025-09-09,Jhalawar,24.5967,76.1647,1.01,25.37,85.47,2.04,96.94
2025-09-10,Jhalawar,24.5967,76.1647,0.02,25.46,86.77,2.29,96.9
2025-09-11,Jhalawar,24.5967,76.1647,0.0,25.61,83.8,1.97,96.84
2025-09-12,Jhalawar,24.5967,76.1647,0.0,25.99,83.14,1.55,96.91
2025-09-13,Jhalawar,24.5967,76.1647,0.0,26.25,83.08,1.24,96.89
2025-09-14,Jhalawar,24.5967,76.1647,0.11,27.28,82.21,1.37,96.81
2025-09-15,Jhalawar,24.5967,76.1647,2.35,26.92,85.31,1.58,96.66
2025-09-16,Jhalawar,24.5967,76.1647,0.76,26.81,85.45,1.66,96.66
2025-09-17,Jhalawar,24.5967,76.1647,1.14,26.43,84.35,1.81,96.7
2025-09-18,Jhalawar,24.5967,76.1647,2.38,26.71,86.95,1.81,96.7
2025-09-19,Jhalawar,24.5967,76.1647,4.03,26.85,86.84,1.34,96.77
2025-09-20,Jhalawar,24.5967,76.1647,5.87,26.82,85.83,1.19,96.76
2025-09-21,Jhalawar,24.5967,76.1647,0.98,27.9,78.91,0.98,96.7
2025-09-22,Jhalawar,24.5967,76.1647,0.5,27.67,77.2,1.35,96.73
2025-09-23,Jhalawar,24.5967,76.1647,0.05,27.09,78.08,1.24,96.72
2025-09-24,Jhalawar,24.5967,76.1647,0.04,26.96,82.34,1.92,96.61
2025-09-25,Jhalawar,24.5967,76.1647,0.13,26.75,82.39,2.18,96.62
2025-09-26,Jhalawar,24.5967,76.1647,0.01,26.61,77.58,1.9,96.69
2025-09-27,Jhalawar,24.5967,76.1647,2.79,25.65,86.2,2.41,96.71
2025-09-28,Jhalawar,24.5967,76.1647,1.33,26.78,88.17,3.41,96.49
2025-09-29,Jhalawar,24.5967,76.1647,0.11,26.93,85.66,2.39,96.44
2025-09-30,Jhalawar,24.5967,76.1647,3.44,25.71,86.41,2.12,96.47
2025-10-01,Jhalawar,24.5967,76.1647,0.65,25.57,82.31,1.59,96.51
2025-10-02,Jhalawar,24.5967,76.1647,0.0,26.88,78.47,0.67,96.73
2025-10-03,Jhalawar,24.5967,76.1647,1.31,27.14,80.89,1.01,96.92
2025-10-04,Jhalawar,24.5967,76.1647,0.31,26.71,85.25,1.48,96.93
2025-10-05,Jhalawar,24.5967,76.1647,15.28,26.14,85.7,2.38,96.94
2025-10-06,Jhalawar,24.5967,76.1647,2.13,25.16,85.05,2.36,97.03
2025-10-07,Jhalawar,24.5967,76.1647,2.77,24.24,84.96,2.27,97.07
2025-10-08,Jhalawar,24.5967,76.1647,0.0,22.93,79.23,1.51,97.24
2025-10-09,Jhalawar,24.5967,76.1647,0.0,23.52,70.42,0.94,97.37
2025-10-10,Jhalawar,24.5967,76.1647,0.0,22.79,65.73,0.93,97.27
2025-10-11,Jhalawar,24.5967,76.1647,0.0,22.57,63.55,1.14,97.27
2025-10-12,Jhalawar,24.5967,76.1647,0.0,22.74,67.24,1.15,97.21
2025-10-13,Jhalawar,24.5967,76.1647,0.0,22.72,69.72,0.96,97.28
2025-10-14,Jhalawar,24.5967,76.1647,0.0,22.17,72.4,1.22,97.18
2025-10-15,Jhalawar,24.5967,76.1647,0.0,22.78,75.31,1.25,97.12
2025-10-16,Jhalawar,24.5967,76.1647,0.0,23.85,77.72,1.05,97.14
2025-10-17,Jhalawar,24.5967,76.1647,0.0,24.27,73.01,1.04,97.27
2025-10-18,Jhalawar,24.5967,76.1647,0.0,23.74,71.74,1.02,97.2
2025-10-19,Jhalawar,24.5967,76.1647,0.0,23.28,72.65,1.29,97.1
2025-10-20,Jhalawar,24.5967,76.1647,0.0,22.99,74.02,1.56,97.13
2025-10-21,Jhalawar,24.5967,76.1647,0.0,22.99,72.82,1.62,97.27
2025-10-22,Jhalawar,24.5967,76.1647,0.0,23.58,79.66,1.47,97.33
2025-10-23,Jhalawar,24.5967,76.1647,0.0,24.19,81.12,1.6,97.24
2025-10-24,Jhalawar,24.5967,76.1647,0.0,24.16,82.51,1.58,97.2
2025-10-25,Jhalawar,24.5967,76.1647,1.51,24.06,83.24,1.69,97.12
2025-10-26,Jhalawar,24.5967,76.1647,4.93,23.35,84.23,1.94,97.17
2025-10-27,Jhalawar,24.5967,76.1647,26.31,22.36,92.45,2.2,97.15
2025-10-28,Jhalawar,24.5967,76.1647,16.85,22.06,91.58,2.57,97.09
2025-10-29,Jhalawar,24.5967,76.1647,0.38,22.62,86.54,3.04,97.04
2025-10-30,Jhalawar,24.5967,76.1647,4.75,23.44,88.08,3.15,96.96
2025-10-31,Jhalawar,24.5967,76.1647,0.88,22.87,87.39,1.71,97.09
2025-11-01,Jhalawar,24.5967,76.1647,0.01,24.03,83.38,0.91,97.17
2025-11-02,Jhalawar,24.5967,76.1647,0.01,24.65,79.56,1.14,97.22
2025-11-03,Jhalawar,24.5967,76.1647,2.55,24.43,77.46,1.15,97.12
2025-11-04,Jhalawar,24.5967,76.1647,1.33,23.88,82.58,2.5,97.03
2025-11-05,Jhalawar,24.5967,76.1647,0.14,22.28,71.73,1.77,97.11
2025-11-06,Jhalawar,24.5967,76.1647,0.0,18.37,64.47,1.42,97.33
2025-11-07,Jhalawar,24.5967,76.1647,0.0,18.46,51.42,1.21,97.5
2025-11-08,Jhalawar,24.5967,76.1647,0.0,17.39,53.16,1.26,97.57
2025-11-09,Jhalawar,24.5967,76.1647,0.0,18.2,57.83,1.28,97.44
2025-11-10,Jhalawar,24.5967,76.1647,0.0,19.34,54.64,1.02,97.39
2025-11-11,Jhalawar,24.5967,76.1647,0.0,19.25,57.08,1.04,97.48
2025-11-12,Jhalawar,24.5967,76.1647,0.0,19.5,56.65,0.96,97.59
2025-11-13,Jhalawar,24.5967,76.1647,0.0,19.06,59.74,1.22,97.69
2025-11-14,Jhalawar,24.5967,76.1647,0.0,17.97,60.19,1.16,97.67
2025-11-15,Jhalawar,24.5967,76.1647,0.0,16.79,56.74,1.34,97.78
2025-11-16,Jhalawar,24.5967,76.1647,0.0,16.76,57.56,1.42,97.94
2025-11-17,Jhalawar,24.5967,76.1647,0.0,16.15,58.44,1.34,97.85
2025-11-18,Jhalawar,24.5967,76.1647,0.0,15.86,61.57,1.32,97.67
2025-11-19,Jhalawar,24.5967,76.1647,0.0,16.06,65.76,1.27,97.61
2025-11-20,Jhalawar,24.5967,76.1647,0.0,16.56,73.05,1.29,97.68
2025-11-21,Jhalawar,24.5967,76.1647,0.0,16.83,74.05,1.23,97.77
2025-11-22,Jhalawar,24.5967,76.1647,0.0,17.52,68.54,1.13,97.63
2025-11-23,Jhalawar,24.5967,76.1647,0.0,17.76,65.47,1.29,97.58
2025-11-24,Jhalawar,24.5967,76.1647,0.0,18.13,75.64,1.59,97.63
2025-11-25,Jhalawar,24.5967,76.1647,0.0,18.26,76.34,1.56,97.64
2025-11-26,Jhalawar,24.5967,76.1647,0.0,19.04,80.77,1.56,97.63
2025-11-27,Jhalawar,24.5967,76.1647,0.0,19.64,79.76,1.82,97.7
2025-11-28,Jhalawar,24.5967,76.1647,0.0,18.66,73.83,1.58,97.67
2025-11-29,Jhalawar,24.5967,76.1647,0.0,18.25,69.85,1.38,97.55
2025-11-30,Jhalawar,24.5967,76.1647,0.0,19.08,69.22,1.23,97.5
2025-12-01,Jhalawar,24.5967,76.1647,0.0,18.59,75.83,1.18,97.45
2025-12-02,Jhalawar,24.5967,76.1647,0.0,18.53,73.04,1.27,97.44
2025-12-03,Jhalawar,24.5967,76.1647,0.0,17.86,72.93,1.7,97.7
2025-12-04,Jhalawar,24.5967,76.1647,0.0,16.49,69.82,1.33,97.82
2025-12-05,Jhalawar,24.5967,76.1647,0.0,15.85,65.24,1.52,97.95
2025-12-06,Jhalawar,24.5967,76.1647,0.0,15.87,56.08,1.23,97.93
2025-12-07,Jhalawar,24.5967,76.1647,0.0,17.56,51.42,0.9,97.84
2025-12-08,Jhalawar,24.5967,76.1647,0.0,17.41,51.39,1.23,97.85
2025-12-09,Jhalawar,24.5967,76.1647,0.0,17.73,48.44,1.12,97.82
2025-12-10,Jhalawar,24.5967,76.1647,0.0,17.48,49.46,1.06,97.8
2025-12-11,Jhalawar,24.5967,76.1647,0.0,17.72,50.53,1.09,97.71
2025-12-12,Jhalawar,24.5967,76.1647,0.0,17.71,52.03,1.15,97.6
2025-12-13,Jhalawar,24.5967,76.1647,0.0,16.9,58.2,1.51,97.63
2025-12-14,Jhalawar,24.5967,76.1647,0.0,16.26,67.29,1.75,97.73
2025-12-15,Jhalawar,24.5967,76.1647,0.0,16.0,71.25,1.4,97.74
2025-12-16,Jhalawar,24.5967,76.1647,0.0,16.34,64.04,1.23,97.73
2025-12-17,Jhalawar,24.5967,76.1647,0.0,16.6,60.61,1.14,97.81
2025-12-18,Jhalawar,24.5967,76.1647,0.0,16.53,59.44,1.26,97.82
2025-12-19,Jhalawar,24.5967,76.1647,0.0,16.27,58.23,1.4,97.61
2025-12-20,Jhalawar,24.5967,76.1647,0.0,16.28,59.29,1.4,97.46
2025-12-21,Jhalawar,24.5967,76.1647,0.0,15.77,63.16,1.45,97.57
2025-12-22,Jhalawar,24.5967,76.1647,0.0,17.2,63.58,1.29,97.62
2025-12-23,Jhalawar,24.5967,76.1647,0.0,18.7,60.15,1.29,97.55
2025-12-24,Jhalawar,24.5967,76.1647,0.0,16.04,66.43,1.41,97.57
2025-12-25,Jhalawar,24.5967,76.1647,0.0,15.31,61.47,1.4,97.58
2025-12-26,Jhalawar,24.5967,76.1647,0.0,14.13,61.35,1.63,97.62
2025-12-27,Jhalawar,24.5967,76.1647,0.0,14.07,61.07,1.36,97.63
2025-12-28,Jhalawar,24.5967,76.1647,0.0,14.69,61.66,1.41,97.66
2025-12-29,Jhalawar,24.5967,76.1647,0.0,15.67,58.1,1.41,97.61
2025-12-30,Jhalawar,24.5967,76.1647,0.0,16.73,57.66,1.72,97.4
2025-12-31,Jhalawar,24.5967,76.1647,0.0,16.95,61.16,1.36,97.19
2025-01-01,Jhunjhunu,28.1289,75.3997,0.0,13.71,35.05,0.91,97.5
2025-01-02,Jhunjhunu,28.1289,75.3997,0.0,15.47,32.01,0.87,97.45
2025-01-03,Jhunjhunu,28.1289,75.3997,0.0,17.23,41.15,1.15,97.38
2025-01-04,Jhunjhunu,28.1289,75.3997,0.0,17.89,44.47,2.07,97.11
2025-01-05,Jhunjhunu,28.1289,75.3997,0.0,16.83,54.16,2.18,97.05
2025-01-06,Jhunjhunu,28.1289,75.3997,0.02,14.45,57.16,1.52,97.31
2025-01-07,Jhunjhunu,28.1289,75.3997,0.0,11.54,45.35,1.99,97.47
2025-01-08,Jhunjhunu,28.1289,75.3997,0.0,13.39,28.72,2.04,97.27
2025-01-09,Jhunjhunu,28.1289,75.3997,0.0,15.17,28.48,1.24,97.37
2025-01-10,Jhunjhunu,28.1289,75.3997,0.0,13.84,43.08,2.43,97.46
2025-01-11,Jhunjhunu,28.1289,75.3997,7.98,11.42,66.53,1.9,97.36
2025-01-12,Jhunjhunu,28.1289,75.3997,0.07,11.75,70.27,1.67,97.51
2025-01-13,Jhunjhunu,28.1289,75.3997,0.02,11.52,74.09,1.31,97.57
2025-01-14,Jhunjhunu,28.1289,75.3997,0.0,13.12,56.53,1.13,97.5
2025-01-15,Jhunjhunu,28.1289,75.3997,0.33,13.09,55.55,1.79,97.54
2025-01-16,Jhunjhunu,28.1289,75.3997,0.75,13.04,71.15,1.48,97.62
2025-01-17,Jhunjhunu,28.1289,75.3997,0.0,11.98,59.15,1.49,97.68
2025-01-18,Jhunjhunu,28.1289,75.3997,0.0,13.41,43.3,1.17,97.41
2025-01-19,Jhunjhunu,28.1289,75.3997,0.0,16.57,53.71,2.04,97.29
2025-01-20,Jhunjhunu,28.1289,75.3997,0.0,15.49,50.23,1.53,97.25
2025-01-21,Jhunjhunu,28.1289,75.3997,0.0,15.27,43.19,1.52,97.11
2025-01-22,Jhunjhunu,28.1289,75.3997,0.0,16.9,49.81,1.1,97.02
2025-01-23,Jhunjhunu,28.1289,75.3997,0.0,15.74,48.26,1.77,97.22
2025-01-24,Jhunjhunu,28.1289,75.3997,0.0,14.25,39.65,2.11,97.3
2025-01-25,Jhunjhunu,28.1289,75.3997,0.0,13.75,27.52,2.02,97.25
2025-01-26,Jhunjhunu,28.1289,75.3997,0.0,14.7,20.85,1.73,97.19
2025-01-27,Jhunjhunu,28.1289,75.3997,0.0,16.56,17.21,1.35,97.04
2025-01-28,Jhunjhunu,28.1289,75.3997,0.0,16.87,20.73,1.27,96.94
2025-01-29,Jhunjhunu,28.1289,75.3997,0.0,17.62,31.46,2.13,96.96
2025-01-30,Jhunjhunu,28.1289,75.3997,0.0,16.56,37.2,2.14,96.72
2025-01-31,Jhunjhunu,28.1289,75.3997,0.0,17.67,32.07,1.45,96.71
2025-02-01,Jhunjhunu,28.1289,75.3997,0.0,17.2,39.17,1.11,96.95
2025-02-02,Jhunjhunu,28.1289,75.3997,0.0,15.67,47.19,1.27,97.18
2025-02-03,Jhunjhunu,28.1289,75.3997,0.0,17.52,36.65,1.5,97.07
2025-02-04,Jhunjhunu,28.1289,75.3997,0.02,17.08,43.44,1.55,97.09
2025-02-05,Jhunjhunu,28.1289,75.3997,0.0,14.6,33.03,2.09,97.26
2025-02-06,Jhunjhunu,28.1289,75.3997,0.0,14.55,30.83,1.72,97.44
2025-02-07,Jhunjhunu,28.1289,75.3997,0.0,13.76,28.61,2.09,97.42
2025-02-08,Jhunjhunu,28.1289,75.3997,0.0,16.5,22.69,1.56,97.26
2025-02-09,Jhunjhunu,28.1289,75.3997,0.0,20.07,17.85,0.58,97.08
2025-02-10,Jhunjhunu,28.1289,75.3997,0.0,20.25,25.15,1.45,97.03
2025-02-11,Jhunjhunu,28.1289,75.3997,0.0,19.89,29.48,1.65,96.99
2025-02-12,Jhunjhunu,28.1289,75.3997,0.0,17.23,36.68,2.06,97.21
2025-02-13,Jhunjhunu,28.1289,75.3997,0.0,17.38,27.57,1.81,97.27
2025-02-14,Jhunjhunu,28.1289,75.3997,0.0,20.03,23.05,1.78,97.03
2025-02-15,Jhunjhunu,28.1289,75.3997,0.0,21.14,30.68,1.92,96.7
2025-02-16,Jhunjhunu,28.1289,75.3997,0.0,19.48,36.41,1.6,96.93
2025-02-17,Jhunjhunu,28.1289,75.3997,0.01,21.07,33.42,1.61,97.16
2025-02-18,Jhunjhunu,28.1289,75.3997,0.14,21.19,37.22,1.4,97.12
2025-02-19,Jhunjhunu,28.1289,75.3997,1.37,21.73,36.19,1.08,96.96
2025-02-20,Jhunjhunu,28.1289,75.3997,0.03,21.28,44.62,3.52,96.92
2025-02-21,Jhunjhunu,28.1289,75.3997,0.0,17.86,48.92,2.03,97.37
2025-02-22,Jhunjhunu,28.1289,75.3997,0.0,17.77,45.63,2.2,97.37
2025-02-23,Jhunjhunu,28.1289,75.3997,0.0,19.48,39.04,1.26,97.41
2025-02-24,Jhunjhunu,28.1289,75.3997,0.0,19.99,37.96,1.4,97.52
2025-02-25,Jhunjhunu,28.1289,75.3997,0.0,22.77,36.08,1.54,97.47
2025-02-26,Jhunjhunu,28.1289,75.3997,0.0,23.38,34.4,1.92,97.47
2025-02-27,Jhunjhunu,28.1289,75.3997,0.01,22.43,38.21,2.0,97.11
2025-02-28,Jhunjhunu,28.1289,75.3997,3.76,20.79,56.61,1.4,96.85
2025-03-01,Jhunjhunu,28.1289,75.3997,0.92,21.07,58.53,1.91,96.92
2025-03-02,Jhunjhunu,28.1289,75.3997,0.12,19.88,46.23,1.97,96.98
2025-03-03,Jhunjhunu,28.1289,75.3997,0.0,22.06,31.0,3.03,96.75
2025-03-04,Jhunjhunu,28.1289,75.3997,0.0,18.18,30.83,3.58,97.1
2025-03-05,Jhunjhunu,28.1289,75.3997,0.0,16.14,27.65,3.56,97.27
2025-03-06,Jhunjhunu,28.1289,75.3997,0.0,19.84,17.98,2.51,97.01
2025-03-07,Jhunjhunu,28.1289,75.3997,0.0,22.58,18.53,1.77,96.78
2025-03-08,Jhunjhunu,28.1289,75.3997,0.0,23.64,20.26,1.68,96.67
2025-03-09,Jhunjhunu,28.1289,75.3997,0.0,24.72,22.27,2.08,96.83
2025-03-10,Jhunjhunu,28.1289,75.3997,0.0,24.95,26.89,2.09,97.15
2025-03-11,Jhunjhunu,28.1289,75.3997,0.0,26.68,24.4,1.83,97.02
2025-03-12,Jhunjhunu,28.1289,75.3997,0.0,26.46,31.12,1.85,96.7
2025-03-13,Jhunjhunu,28.1289,75.3997,1.21,27.8,34.35,1.6,96.45
2025-03-14,Jhunjhunu,28.1289,75.3997,1.61,27.21,31.17,1.36,96.51
2025-03-15,Jhunjhunu,28.1289,75.3997,0.0,24.84,39.52,2.87,96.69
2025-03-16,Jhunjhunu,28.1289,75.3997,0.0,23.06,36.39,2.25,96.96
2025-03-17,Jhunjhunu,28.1289,75.3997,0.02,23.0,33.36,1.85,97.01
2025-03-18,Jhunjhunu,28.1289,75.3997,0.0,23.84,25.87,1.55,97.0
2025-03-19,Jhunjhunu,28.1289,75.3997,0.0,24.89,21.69,1.54,97.03
2025-03-20,Jhunjhunu,28.1289,75.3997,0.0,25.1,23.2,1.87,97.17
2025-03-21,Jhunjhunu,28.1289,75.3997,0.0,25.1,24.61,1.82,97.15
2025-03-22,Jhunjhunu,28.1289,75.3997,0.0,25.2,21.7,2.13,97.01
2025-03-23,Jhunjhunu,28.1289,75.3997,0.0,25.4,18.25,1.57,97.11
2025-03-24,Jhunjhunu,28.1289,75.3997,0.0,26.69,15.59,1.96,97.01
2025-03-25,Jhunjhunu,28.1289,75.3997,0.0,28.09,17.22,1.79,96.64
2025-03-26,Jhunjhunu,28.1289,75.3997,0.0,28.59,20.26,2.28,96.41
2025-03-27,Jhunjhunu,28.1289,75.3997,0.0,27.72,20.23,3.56,96.44
2025-03-28,Jhunjhunu,28.1289,75.3997,0.0,22.84,10.77,3.17,96.76
2025-03-29,Jhunjhunu,28.1289,75.3997,0.0,20.33,12.9,2.66,96.83
2025-03-30,Jhunjhunu,28.1289,75.3997,0.0,23.81,12.56,2.06,96.81
2025-03-31,Jhunjhunu,28.1289,75.3997,0.0,25.58,12.72,1.86,96.83
2025-04-01,Jhunjhunu,28.1289,75.3997,0.0,26.62,13.76,1.71,96.72
2025-04-02,Jhunjhunu,28.1289,75.3997,0.0,28.41,10.68,1.08,96.74
2025-04-03,Jhunjhunu,28.1289,75.3997,0.0,28.88,13.11,2.67,96.78
2025-04-04,Jhunjhunu,28.1289,75.3997,0.0,29.32,15.65,2.4,96.81
2025-04-05,Jhunjhunu,28.1289,75.3997,0.0,28.28,21.12,2.32,96.67
2025-04-06,Jhunjhunu,28.1289,75.3997,0.0,31.33,18.57,1.99,96.45
2025-04-07,Jhunjhunu,28.1289,75.3997,0.0,32.5,17.2,1.73,96.48
2025-04-08,Jhunjhunu,28.1289,75.3997,0.0,32.91,17.04,2.33,96.63
2025-04-09,Jhunjhunu,28.1289,75.3997,0.0,33.49,16.82,1.82,96.46
2025-04-10,Jhunjhunu,28.1289,75.3997,0.02,32.83,19.45,1.64,96.08
2025-04-11,Jhunjhunu,28.1289,75.3997,0.26,31.08,24.32,4.04,95.97
2025-04-12,Jhunjhunu,28.1289,75.3997,0.22,30.64,29.79,2.23,96.3
2025-04-13,Jhunjhunu,28.1289,75.3997,0.01,30.69,27.13,2.02,96.53
2025-04-14,Jhunjhunu,28.1289,75.3997,0.0,31.7,22.98,2.08,96.49
2025-04-15,Jhunjhunu,28.1289,75.3997,0.0,31.78,26.19,2.79,96.52
2025-04-16,Jhunjhunu,28.1289,75.3997,0.0,33.13,24.39,1.82,96.4
2025-04-17,Jhunjhunu,28.1289,75.3997,0.0,34.12,22.3,2.81,96.14
2025-04-18,Jhunjhunu,28.1289,75.3997,0.01,35.11,19.68,2.64,95.99
2025-04-19,Jhunjhunu,28.1289,75.3997,0.06,33.05,16.92,3.64,96.01
2025-04-20,Jhunjhunu,28.1289,75.3997,0.0,32.78,18.22,3.59,96.09
2025-04-21,Jhunjhunu,28.1289,75.3997,0.0,31.25,8.63,2.91,96.48
2025-04-22,Jhunjhunu,28.1289,75.3997,0.0,30.59,7.75,2.38,96.61
2025-04-23,Jhunjhunu,28.1289,75.3997,0.0,31.08,6.44,2.39,96.4
2025-04-24,Jhunjhunu,28.1289,75.3997,0.0,32.04,9.52,2.68,96.13
2025-04-25,Jhunjhunu,28.1289,75.3997,0.0,33.53,10.66,2.59,96.17
2025-04-26,Jhunjhunu,28.1289,75.3997,0.0,33.26,11.52,1.58,96.16
2025-04-27,Jhunjhunu,28.1289,75.3997,0.0,33.81,12.5,1.08,96.32
2025-04-28,Jhunjhunu,28.1289,75.3997,0.0,33.38,13.06,1.75,96.15
2025-04-29,Jhunjhunu,28.1289,75.3997,0.0,32.56,15.81,3.09,96.21
2025-04-30,Jhunjhunu,28.1289,75.3997,0.0,33.12,20.9,3.53,96.31
2025-05-01,Jhunjhunu,28.1289,75.3997,0.19,33.32,28.29,4.01,96.42
2025-05-02,Jhunjhunu,28.1289,75.3997,11.28,29.65,44.95,3.78,96.53
2025-05-03,Jhunjhunu,28.1289,75.3997,0.65,31.9,41.67,3.59,96.2
2025-05-04,Jhunjhunu,28.1289,75.3997,4.49,31.86,37.12,2.62,96.09
2025-05-05,Jhunjhunu,28.1289,75.3997,0.41,30.1,43.5,2.18,96.26
2025-05-06,Jhunjhunu,28.1289,75.3997,0.12,28.08,44.03,3.2,96.27
2025-05-07,Jhunjhunu,28.1289,75.3997,1.37,28.93,45.99,2.06,96.23
2025-05-08,Jhunjhunu,28.1289,75.3997,0.65,29.56,45.47,2.99,96.28
2025-05-09,Jhunjhunu,28.1289,75.3997,1.48,31.31,40.32,1.42,96.36
2025-05-10,Jhunjhunu,28.1289,75.3997,0.24,32.67,37.34,1.06,96.32
2025-05-11,Jhunjhunu,28.1289,75.3997,0.6,33.93,34.99,1.89,96.2
2025-05-12,Jhunjhunu,28.1289,75.3997,1.97,34.29,30.57,2.27,96.13
2025-05-13,Jhunjhunu,28.1289,75.3997,7.32,32.53,47.07,3.35,96.2
2025-05-14,Jhunjhunu,28.1289,75.3997,0.07,34.72,32.0,2.66,96.18
2025-05-15,Jhunjhunu,28.1289,75.3997,0.0,35.26,24.6,2.89,96.16
2025-05-16,Jhunjhunu,28.1289,75.3997,0.0,36.12,21.26,4.0,96.03
2025-05-17,Jhunjhunu,28.1289,75.3997,0.01,36.5,25.89,5.4,96.01
2025-05-18,Jhunjhunu,28.1289,75.3997,0.03,37.29,25.95,4.86,96.0
2025-05-19,Jhunjhunu,28.1289,75.3997,0.0,37.33,27.65,4.0,95.95
2025-05-20,Jhunjhunu,28.1289,75.3997,0.0,37.69,22.77,4.74,95.82
2025-05-21,Jhunjhunu,28.1289,75.3997,0.0,37.9,20.4,3.39,95.82
2025-05-22,Jhunjhunu,28.1289,75.3997,0.47,36.45,25.62,2.79,95.83
2025-05-23,Jhunjhunu,28.1289,75.3997,0.0,36.35,30.2,3.67,95.63
2025-05-24,Jhunjhunu,28.1289,75.3997,0.73,36.77,29.39,4.74,95.65
2025-05-25,Jhunjhunu,28.1289,75.3997,27.55,31.59,52.7,4.09,96.02
2025-05-26,Jhunjhunu,28.1289,75.3997,0.0,32.61,48.44,3.17,95.9
2025-05-27,Jhunjhunu,28.1289,75.3997,0.0,33.66,41.48,2.83,95.71
2025-05-28,Jhunjhunu,28.1289,75.3997,0.0,35.15,38.94,2.77,95.59
2025-05-29,Jhunjhunu,28.1289,75.3997,0.0,35.36,39.4,2.82,95.4
2025-05-30,Jhunjhunu,28.1289,75.3997,0.48,34.59,35.81,2.9,95.36
2025-05-31,Jhunjhunu,28.1289,75.3997,0.29,35.01,27.63,3.91,95.55
2025-06-01,Jhunjhunu,28.1289,75.3997,3.67,33.19,40.66,3.95,95.73
2025-06-02,Jhunjhunu,28.1289,75.3997,3.52,32.61,42.45,3.48,95.68
2025-06-03,Jhunjhunu,28.1289,75.3997,7.84,29.51,59.02,2.74,95.92
2025-06-04,Jhunjhunu,28.1289,75.3997,0.25,30.77,47.6,3.38,96.16
2025-06-05,Jhunjhunu,28.1289,75.3997,0.13,32.65,37.54,2.2,96.41
2025-06-06,Jhunjhunu,28.1289,75.3997,1.07,34.18,35.68,2.08,96.32
2025-06-07,Jhunjhunu,28.1289,75.3997,0.0,35.73,30.25,2.08,96.17
2025-06-08,Jhunjhunu,28.1289,75.3997,0.0,37.07,26.0,2.97,96.05
2025-06-09,Jhunjhunu,28.1289,75.3997,0.0,36.94,19.19,4.95,95.94
2025-06-10,Jhunjhunu,28.1289,75.3997,0.0,37.24,21.55,4.39,95.84
2025-06-11,Jhunjhunu,28.1289,75.3997,0.0,37.95,21.61,2.91,95.84
2025-06-12,Jhunjhunu,28.1289,75.3997,0.0,38.92,18.77,1.4,95.76
2025-06-13,Jhunjhunu,28.1289,75.3997,0.0,39.1,24.97,3.6,95.73
2025-06-14,Jhunjhunu,28.1289,75.3997,0.26,38.9,25.9,3.24,95.62
2025-06-15,Jhunjhunu,28.1289,75.3997,0.82,37.18,32.73,3.94,95.52
2025-06-16,Jhunjhunu,28.1289,75.3997,10.88,33.2,53.43,3.3,95.59
2025-06-17,Jhunjhunu,28.1289,75.3997,29.65,29.64,74.25,2.51,95.73
2025-06-18,Jhunjhunu,28.1289,75.3997,4.45,30.83,67.1,2.21,95.51
2025-06-19,Jhunjhunu,28.1289,75.3997,0.41,31.75,59.98,3.39,95.42
2025-06-20,Jhunjhunu,28.1289,75.3997,3.39,31.12,65.76,2.61,95.67
2025-06-21,Jhunjhunu,28.1289,75.3997,3.56,32.64,58.17,1.78,95.75
2025-06-22,Jhunjhunu,28.1289,75.3997,4.18,33.52,57.25,1.61,95.67
2025-06-23,Jhunjhunu,28.1289,75.3997,10.95,32.64,63.95,1.55,95.47
2025-06-24,Jhunjhunu,28.1289,75.3997,6.68,32.46,65.69,1.67,95.43
2025-06-25,Jhunjhunu,28.1289,75.3997,2.17,32.52,64.95,3.08,95.64
2025-06-26,Jhunjhunu,28.1289,75.3997,5.25,32.55,61.39,3.69,95.84
